792 | Spectr | 4 | 89639408110
793 | Young | 1 | 89969994498
794 | Neva | 5 | 89491331324
795 | Mask | 3 | 89781177366
796 | East | 3 | 89385926364
797 | Priority | 5 | 89511373281
798 | Mask | 3 | 89023091892
799 | Start | 1 | 89920699547
800 | Green_light | 3 | 89182757070
801 | Start | 5 | 89846050756
802 | East | 2 | 89699645485
803 | Mask | 5 | 89582166657
804 | Luxury | 1 | 89753540881
805 | East | 3 | 89702314921
806 | East | 3 | 89705750239
807 | Autoprava.pro | 2 | 89500171118
808 | Luxury | 2 | 89564559397
809 | Priority | 2 | 89916449255
810 | DOSAAF | 3 | 89035892131
811 | Luxury | 4 | 89677037027
812 | Autoprava.pro | 2 | 89568061491
813 | Start | 4 | 89557633462
814 | Unit | 2 | 89983925290
815 | Priority | 4 | 89474434915
816 | Green_light | 1 | 89790391036
817 | Autoprava.pro | 4 | 89753478372
818 | Priority | 5 | 89307954125
819 | East | 5 | 89618623116
820 | Luxury | 1 | 89915322273
821 | Priority | 1 | 89712493086
822 | Luxury | 4 | 89179477097
823 | Young | 1 | 89014197615
824 | Start | 1 | 89362647920
825 | East | 3 | 89469677268
826 | R-auto | 5 | 89450936347
827 | Young | 1 | 89415441913
828 | Spectr | 1 | 89210616284
829 | East | 4 | 89470592908
830 | Spectr | 1 | 89726889548
831 | Mask | 1 | 89377102317
832 | Green_light | 1 | 89817561646
833 | Luxury | 5 | 89633542761
834 | Autoprava.pro | 5 | 89329360371
835 | R-auto | 2 | 89596240974
836 | East | 4 | 89998317998
837 | Luxury | 5 | 89655578634
838 | Neva | 5 | 89376681579
839 | DOSAAF | 5 | 89379908302
840 | R-auto | 1 | 89619140281
841 | Young | 2 | 89456945274
842 | Mask | 4 | 89384486733
843 | Mask | 2 | 89590903543
844 | Young | 1 | 89716623604
845 | Young | 4 | 89664614592
846 | Luxury | 2 | 89425345729
847 | East | 1 | 89980099948
848 | Neva | 2 | 89596023117
849 | Autoprava.pro | 5 | 89963794378
850 | Mask | 5 | 89656694544
851 | Priority | 2 | 89265240020
852 | Neva | 1 | 89028855406
853 | Luxury | 1 | 89416655392
854 | Mask | 4 | 89371792005
855 | Start | 1 | 89931981498
856 | Spectr | 1 | 89542720351
857 | Unit | 3 | 89452265661
858 | Start | 2 | 89032810009
859 | Young | 3 | 89483977172
860 | Start | 3 | 89978972518
861 | Green_light | 5 | 89320480057
862 | Green_light | 5 | 89250186042
863 | R-auto | 2 | 89332486941
864 | R-auto | 3 | 89896015776
865 | DOSAAF | 3 | 89903438682
866 | R-auto | 5 | 89364544360
867 | Start | 2 | 89839689114
868 | Start | 4 | 89884428123
869 | Young | 3 | 89768415319
870 | Unit | 3 | 89422309254
871 | DOSAAF | 4 | 89829866121
872 | Luxury | 1 | 89551174438
873 | Spectr | 3 | 89063622453
874 | DOSAAF | 2 | 89424965797
875 | Green_light | 1 | 89971273833
876 | Priority | 2 | 89588575978
877 | Young | 1 | 89430254235
878 | Luxury | 3 | 89106078782
879 | East | 5 | 89479523674
880 | DOSAAF | 3 | 89351516150
881 | Start | 2 | 89174524297
882 | Autoprava.pro | 4 | 89499945031
883 | Green_light | 3 | 89476590144
884 | Priority | 3 | 89648519248
885 | Priority | 5 | 89641548495
886 | Young | 5 | 89661779467
887 | Priority | 2 | 89776947389
888 | Priority | 5 | 89966045148
889 | Autoprava.pro | 1 | 89532191248
890 | Young | 3 | 89378574492
891 | Unit | 1 | 89715337759
892 | DOSAAF | 4 | 89889283862
893 | Unit | 1 | 89442514426
894 | Autoprava.pro | 1 | 89525496481
895 | Neva | 4 | 89856940747
896 | Unit | 3 | 89030168112
897 | Mask | 4 | 89283870692
898 | Priority | 2 | 89938900677
899 | Priority | 4 | 89428971228
900 | Young | 2 | 89716181445
901 | Start | 3 | 89247474818
902 | Mask | 5 | 89498188000
903 | R-auto | 4 | 89752266775
904 | DOSAAF | 4 | 89899788143
905 | Priority | 4 | 89534198862
906 | Mask | 1 | 89203698967
907 | Autoprava.pro | 2 | 89182250758
908 | Unit | 5 | 89303443121
909 | Young | 3 | 89894280760
910 | East | 5 | 89569675926
911 | Green_light | 1 | 89024612245
912 | Neva | 5 | 89699223520
913 | Mask | 3 | 89037410295
914 | R-auto | 2 | 89414725235
915 | East | 5 | 89572088226
916 | DOSAAF | 5 | 89245690838
917 | Young | 3 | 89530187574
918 | East | 1 | 89770487519
919 | Autoprava.pro | 4 | 89226396349
920 | Green_light | 1 | 89050103157
921 | Mask | 1 | 89486727034
922 | Priority | 1 | 89951008273
923 | Neva | 1 | 89661859189
924 | Green_light | 3 | 89846404285
925 | Luxury | 4 | 89183854904
926 | DOSAAF | 4 | 89567068532
927 | Autoprava.pro | 4 | 89439459361
928 | Mask | 4 | 89276849791
929 | Luxury | 5 | 89430012208
930 | Priority | 3 | 89654833775
931 | Mask | 1 | 89718260120
932 | Unit | 3 | 89649005411
933 | Spectr | 5 | 89439374738
934 | Mask | 1 | 89534024117
935 | Autoprava.pro | 2 | 89601226561
936 | DOSAAF | 5 | 89580991934
937 | DOSAAF | 4 | 89630944722
938 | DOSAAF | 2 | 89322863551
939 | Mask | 1 | 89005068913
940 | Neva | 1 | 89177109396
941 | Autoprava.pro | 2 | 89228890888
942 | Neva | 4 | 89353629994
943 | Young | 2 | 89802476390
944 | Autoprava.pro | 1 | 89855216433
945 | R-auto | 4 | 89033042713
946 | Mask | 1 | 89690825484
947 | Start | 3 | 89327710488
948 | Unit | 3 | 89310021313
949 | Autoprava.pro | 3 | 89401653037
950 | R-auto | 2 | 89827100869
951 | Mask | 1 | 89978473528
952 | Mask | 4 | 89540078290
953 | Priority | 2 | 89187730140
954 | Green_light | 3 | 89750977190
955 | Mask | 3 | 89777056239
956 | Autoprava.pro | 5 | 89217679355
957 | Young | 4 | 89943317304
958 | DOSAAF | 1 | 89309543951
959 | East | 1 | 89107353185
960 | Unit | 4 | 89622502068
961 | Luxury | 5 | 89017631414
962 | Green_light | 3 | 89739182850
963 | Luxury | 2 | 89038460974
964 | DOSAAF | 4 | 89520925541
965 | Young | 4 | 89708342850
966 | Start | 2 | 89720559019
967 | DOSAAF | 5 | 89384829732
968 | Green_light | 2 | 89516307183
969 | Neva | 2 | 89176791367
970 | Priority | 1 | 89345270561
971 | R-auto | 1 | 89097942070
972 | Autoprava.pro | 1 | 89162691762
973 | East | 2 | 89945478246
974 | Young | 3 | 89347246347
975 | DOSAAF | 1 | 89483313335
976 | East | 3 | 89418049971
977 | R-auto | 5 | 89939368725
978 | R-auto | 4 | 89422001078
979 | R-auto | 5 | 89346397545
980 | Spectr | 1 | 89438137363
981 | Spectr | 1 | 89694700905
982 | Green_light | 2 | 89165155971
983 | Spectr | 1 | 89231474190
984 | Mask | 2 | 89895931310
985 | Unit | 5 | 89271297826
986 | Neva | 2 | 89578138298
987 | Autoprava.pro | 3 | 89861840971
988 | Priority | 3 | 89611079860
989 | Luxury | 4 | 89195359276
990 | Mask | 1 | 89639086384
991 | Priority | 5 | 89888919491
992 | Spectr | 5 | 89746404784
993 | Start | 3 | 89616388290
994 | Spectr | 5 | 89634371601
995 | Autoprava.pro | 3 | 89907884252
996 | DOSAAF | 5 | 89305853155
997 | Neva | 3 | 89073513217
998 | East | 2 | 89090282420
999 | Green_light | 3 | 89448269382
